Date,Pollster,Sample size,Fianna Fáil,Fine Gael,Sinn Féin,Labour,Green Party,Independents/Other,Social Democrats,Solidarity-People Before Profit,Aontú,Sinn Féin (estimate),SF lower,SF upper,Fine Gael (estimate),FG lower,FG upper,Fianna Fáil (estimate),FF lower,FF upper,Labour (estimate),Lab lower,Lab upper,Green Party (estimate),GP lower,GP upper,Social Democrats (estimate),SocDem lower,SocDem upper,Solidarity-People Before Profit (estimate),S-PBP lower,S-PBP upper,Aontú (estimate),Aon lower,Aon upper,Independents/Other (estimate),Ind/Oth lower,Ind/Oth upper
01/07/2023,Ireland Thinks,1076,19,19,31,2,3,13,6,4,3,31.19%,29.70%,32.76%,19.40%,17.80%,21.01%,19.72%,18.21%,21.32%,4.23%,3.54%,4.82%,4.32%,3.57%,5.06%,3.99%,3.21%,4.78%,2.81%,2.20%,3.28%,1.87%,1.42%,2.24%,12.47%,10.81%,14.11%
02/07/2023,,,,,,,,,,,,31.23%,29.68%,32.87%,19.42%,17.84%,21.08%,19.73%,18.18%,21.32%,4.24%,3.56%,4.82%,4.32%,3.56%,5.06%,3.97%,3.18%,4.75%,2.82%,2.19%,3.29%,1.88%,1.42%,2.25%,12.39%,10.76%,14.05%
03/07/2023,,,,,,,,,,,,31.27%,29.69%,32.94%,19.44%,17.78%,21.08%,19.75%,18.21%,21.39%,4.24%,3.56%,4.84%,4.33%,3.56%,5.06%,3.95%,3.17%,4.75%,2.82%,2.21%,3.29%,1.88%,1.43%,2.25%,12.31%,10.66%,13.91%
04/07/2023,,,,,,,,,,,,31.30%,29.75%,32.94%,19.46%,17.84%,21.14%,19.77%,18.21%,21.37%,4.25%,3.56%,4.85%,4.34%,3.57%,5.09%,3.94%,3.14%,4.72%,2.82%,2.21%,3.29%,1.89%,1.43%,2.26%,12.23%,10.55%,13.84%
05/07/2023,,,,,,,,,,,,31.34%,29.81%,32.97%,19.48%,17.85%,21.14%,19.78%,18.19%,21.43%,4.25%,3.58%,4.85%,4.35%,3.60%,5.09%,3.92%,3.15%,4.67%,2.83%,2.21%,3.29%,1.89%,1.43%,2.26%,12.16%,10.53%,13.77%
06/07/2023,,,,,,,,,,,,31.36%,29.80%,33.03%,19.47%,17.77%,21.23%,19.78%,18.16%,21.50%,4.26%,3.59%,4.87%,4.35%,3.59%,5.11%,3.92%,3.12%,4.70%,2.83%,2.22%,3.30%,1.89%,1.43%,2.27%,12.13%,10.44%,13.86%
07/07/2023,,,,,,,,,,,,31.37%,29.84%,33.07%,19.47%,17.72%,21.25%,19.77%,18.10%,21.46%,4.26%,3.58%,4.89%,4.36%,3.58%,5.13%,3.92%,3.11%,4.72%,2.83%,2.23%,3.30%,1.89%,1.43%,2.28%,12.12%,10.33%,13.88%
08/07/2023,,,,,,,,,,,,31.39%,29.86%,33.04%,19.47%,17.71%,21.32%,19.77%,18.12%,21.49%,4.27%,3.59%,4.88%,4.36%,3.57%,5.13%,3.92%,3.10%,4.74%,2.83%,2.23%,3.30%,1.90%,1.43%,2.28%,12.11%,10.30%,13.94%
09/07/2023,,,,,,,,,,,,31.41%,29.84%,33.11%,19.47%,17.64%,21.32%,19.75%,18.07%,21.52%,4.27%,3.58%,4.88%,4.37%,3.57%,5.16%,3.92%,3.10%,4.75%,2.83%,2.21%,3.30%,1.90%,1.43%,2.28%,12.09%,10.21%,13.98%
10/07/2023,,,,,,,,,,,,31.42%,29.82%,33.17%,19.47%,17.66%,21.42%,19.74%,18.06%,21.53%,4.27%,3.59%,4.89%,4.38%,3.57%,5.21%,3.92%,3.08%,4.80%,2.83%,2.22%,3.30%,1.90%,1.43%,2.28%,12.08%,10.20%,13.99%
11/07/2023,,,,,,,,,,,,31.44%,29.81%,33.20%,19.46%,17.62%,21.40%,19.74%,18.03%,21.58%,4.27%,3.59%,4.89%,4.38%,3.60%,5.20%,3.92%,3.06%,4.82%,2.83%,2.21%,3.30%,1.90%,1.41%,2.29%,12.06%,10.10%,14.00%
12/07/2023,Behaviour & Attitudes,910,24,19,34,4,4,10,2,2,1,31.45%,29.78%,33.22%,19.46%,17.56%,21.49%,19.73%,17.99%,21.61%,4.27%,3.58%,4.90%,4.39%,3.61%,5.23%,3.91%,3.06%,4.83%,2.83%,2.22%,3.30%,1.90%,1.41%,2.29%,12.05%,10.08%,14.04%
13/07/2023,,,,,,,,,,,,31.47%,29.82%,33.25%,19.45%,17.49%,21.50%,19.73%,17.99%,21.61%,4.28%,3.59%,4.90%,4.40%,3.60%,5.26%,3.91%,3.06%,4.82%,2.83%,2.20%,3.31%,1.90%,1.41%,2.29%,12.03%,10.00%,14.05%
14/07/2023,,,,,,,,,,,,31.49%,29.82%,33.27%,19.46%,17.48%,21.56%,19.71%,17.95%,21.56%,4.28%,3.59%,4.90%,4.41%,3.61%,5.26%,3.91%,3.05%,4.83%,2.83%,2.20%,3.31%,1.90%,1.41%,2.29%,12.01%,10.02%,14.06%
15/07/2023,,,,,,,,,,,,31.49%,29.83%,33.27%,19.46%,17.50%,21.56%,19.70%,17.88%,21.59%,4.28%,3.59%,4.90%,4.42%,3.59%,5.29%,3.91%,3.03%,4.86%,2.83%,2.20%,3.31%,1.90%,1.40%,2.30%,12.00%,10.04%,14.14%
16/07/2023,,,,,,,,,,,,31.52%,29.79%,33.30%,19.46%,17.52%,21.55%,19.69%,17.86%,21.65%,4.29%,3.59%,4.90%,4.42%,3.58%,5.29%,3.91%,3.03%,4.83%,2.84%,2.20%,3.31%,1.90%,1.41%,2.29%,11.98%,9.94%,14.14%
17/07/2023,,,,,,,,,,,,31.53%,29.78%,33.32%,19.46%,17.50%,21.54%,19.67%,17.80%,21.65%,4.29%,3.60%,4.91%,4.43%,3.59%,5.33%,3.91%,2.99%,4.86%,2.84%,2.20%,3.32%,1.90%,1.40%,2.30%,11.97%,9.90%,14.11%
18/07/2023,,,,,,,,,,,,31.55%,29.81%,33.35%,19.46%,17.52%,21.56%,19.66%,17.80%,21.64%,4.29%,3.60%,4.91%,4.44%,3.61%,5.34%,3.91%,3.00%,4.83%,2.84%,2.21%,3.31%,1.90%,1.41%,2.30%,11.95%,9.85%,14.07%
19/07/2023,,,,,,,,,,,,31.57%,29.84%,33.38%,19.45%,17.51%,21.55%,19.66%,17.79%,21.60%,4.30%,3.60%,4.91%,4.44%,3.61%,5.37%,3.91%,2.99%,4.84%,2.84%,2.20%,3.31%,1.91%,1.41%,2.30%,11.94%,9.78%,14.12%
20/07/2023,,,,,,,,,,,,31.59%,29.82%,33.40%,19.45%,17.45%,21.54%,19.65%,17.78%,21.56%,4.30%,3.61%,4.91%,4.45%,3.59%,5.36%,3.91%,2.99%,4.84%,2.84%,2.21%,3.31%,1.91%,1.41%,2.31%,11.91%,9.73%,14.09%
21/07/2023,,,,,,,,,,,,31.60%,29.80%,33.42%,19.45%,17.41%,21.55%,19.64%,17.78%,21.60%,4.30%,3.61%,4.91%,4.45%,3.61%,5.37%,3.91%,2.96%,4.85%,2.84%,2.20%,3.32%,1.91%,1.40%,2.31%,11.89%,9.82%,14.04%
22/07/2023,,,,,,,,,,,,31.62%,29.81%,33.44%,19.44%,17.38%,21.52%,19.63%,17.76%,21.55%,4.31%,3.61%,4.93%,4.46%,3.61%,5.37%,3.91%,2.97%,4.86%,2.84%,2.19%,3.32%,1.91%,1.40%,2.31%,11.90%,9.83%,14.07%
23/07/2023,,,,,,,,,,,,31.63%,29.84%,33.46%,19.44%,17.37%,21.49%,19.62%,17.74%,21.59%,4.31%,3.62%,4.93%,4.46%,3.62%,5.39%,3.91%,2.97%,4.88%,2.84%,2.19%,3.32%,1.91%,1.39%,2.31%,11.88%,9.73%,14.06%
24/07/2023,,,,,,,,,,,,31.65%,29.89%,33.44%,19.44%,17.36%,21.45%,19.61%,17.76%,21.55%,4.32%,3.63%,4.94%,4.46%,3.62%,5.39%,3.91%,2.98%,4.90%,2.84%,2.18%,3.32%,1.91%,1.38%,2.31%,11.86%,9.81%,13.99%
25/07/2023,,,,,,,,,,,,31.67%,29.91%,33.46%,19.43%,17.32%,21.44%,19.60%,17.75%,21.47%,4.32%,3.64%,4.94%,4.47%,3.61%,5.39%,3.91%,2.97%,4.88%,2.84%,2.19%,3.32%,1.92%,1.39%,2.32%,11.84%,9.76%,13.93%
26/07/2023,,,,,,,,,,,,31.69%,29.98%,33.50%,19.43%,17.33%,21.53%,19.59%,17.68%,21.48%,4.32%,3.63%,4.95%,4.47%,3.62%,5.38%,3.91%,2.97%,4.87%,2.84%,2.20%,3.32%,1.92%,1.40%,2.32%,11.82%,9.77%,13.92%
27/07/2023,,,,,,,,,,,,31.71%,29.95%,33.47%,19.43%,17.37%,21.50%,19.58%,17.69%,21.48%,4.33%,3.63%,4.95%,4.48%,3.63%,5.39%,3.91%,2.95%,4.88%,2.84%,2.20%,3.32%,1.92%,1.40%,2.32%,11.80%,9.77%,13.93%
28/07/2023,,,,,,,,,,,,31.72%,29.95%,33.50%,19.42%,17.40%,21.49%,19.58%,17.71%,21.45%,4.33%,3.65%,4.95%,4.48%,3.63%,5.39%,3.91%,2.95%,4.87%,2.84%,2.21%,3.33%,1.92%,1.41%,2.32%,11.79%,9.78%,13.89%
29/07/2023,,,,,,,,,,,,31.74%,29.95%,33.53%,19.42%,17.42%,21.45%,19.56%,17.77%,21.44%,4.33%,3.65%,4.95%,4.49%,3.65%,5.41%,3.91%,2.98%,4.88%,2.85%,2.20%,3.32%,1.92%,1.40%,2.32%,11.78%,9.76%,13.82%
30/07/2023,,,,,,,,,,,,31.76%,29.99%,33.54%,19.42%,17.41%,21.50%,19.56%,17.76%,21.41%,4.33%,3.66%,4.95%,4.49%,3.65%,5.39%,3.91%,2.98%,4.84%,2.85%,2.19%,3.32%,1.92%,1.40%,2.33%,11.76%,9.75%,13.80%
31/07/2023,,,,,,,,,,,,31.78%,30.02%,33.54%,19.42%,17.43%,21.43%,19.56%,17.76%,21.41%,4.34%,3.64%,4.95%,4.50%,3.65%,5.43%,3.91%,3.00%,4.86%,2.85%,2.20%,3.32%,1.92%,1.39%,2.32%,11.73%,9.76%,13.71%
01/08/2023,,,,,,,,,,,,31.80%,30.02%,33.59%,19.41%,17.44%,21.40%,19.55%,17.76%,21.40%,4.34%,3.65%,4.95%,4.51%,3.63%,5.42%,3.91%,3.01%,4.86%,2.85%,2.21%,3.32%,1.93%,1.39%,2.32%,11.71%,9.79%,13.68%
02/08/2023,,,,,,,,,,,,31.82%,30.11%,33.60%,19.41%,17.48%,21.36%,19.54%,17.78%,21.37%,4.34%,3.65%,4.94%,4.51%,3.65%,5.43%,3.91%,3.02%,4.83%,2.85%,2.21%,3.32%,1.93%,1.39%,2.32%,11.69%,9.74%,13.58%
03/08/2023,,,,,,,,,,,,31.84%,30.12%,33.63%,19.40%,17.50%,21.28%,19.52%,17.77%,21.30%,4.35%,3.66%,4.95%,4.52%,3.67%,5.40%,3.91%,3.01%,4.86%,2.85%,2.22%,3.33%,1.93%,1.39%,2.32%,11.68%,9.77%,13.55%
04/08/2023,,,,,,,,,,,,31.86%,30.17%,33.63%,19.41%,17.56%,21.33%,19.52%,17.83%,21.26%,4.35%,3.67%,4.95%,4.52%,3.67%,5.41%,3.91%,2.99%,4.82%,2.85%,2.22%,3.32%,1.93%,1.39%,2.32%,11.66%,9.81%,13.41%
05/08/2023,Ireland Thinks,1272,18,19,34,4,5,10,5,3,2,31.87%,30.14%,33.64%,19.41%,17.61%,21.21%,19.51%,17.83%,21.20%,4.35%,3.66%,4.95%,4.53%,3.69%,5.44%,3.91%,3.02%,4.81%,2.85%,2.22%,3.33%,1.93%,1.38%,2.33%,11.64%,9.83%,13.36%
06/08/2023,,,,,,,,,,,,31.86%,30.11%,33.66%,19.43%,17.59%,21.30%,19.49%,17.76%,21.23%,4.35%,3.66%,4.95%,4.51%,3.66%,5.41%,3.91%,3.01%,4.81%,2.85%,2.22%,3.33%,1.93%,1.39%,2.32%,11.67%,9.84%,13.46%
07/08/2023,,,,,,,,,,,,31.85%,30.09%,33.64%,19.45%,17.60%,21.32%,19.47%,17.74%,21.24%,4.35%,3.62%,4.95%,4.49%,3.64%,5.38%,3.91%,3.00%,4.81%,2.85%,2.21%,3.32%,1.93%,1.40%,2.33%,11.70%,9.92%,13.53%
08/08/2023,,,,,,,,,,,,31.84%,30.07%,33.64%,19.47%,17.60%,21.37%,19.45%,17.73%,21.19%,4.35%,3.64%,4.96%,4.48%,3.63%,5.37%,3.91%,3.01%,4.82%,2.85%,2.23%,3.32%,1.94%,1.40%,2.33%,11.73%,9.97%,13.60%
09/08/2023,,,,,,,,,,,,31.82%,30.04%,33.62%,19.49%,17.58%,21.41%,19.43%,17.66%,21.21%,4.34%,3.64%,4.95%,4.46%,3.61%,5.33%,3.92%,3.01%,4.82%,2.85%,2.22%,3.32%,1.94%,1.41%,2.34%,11.75%,9.90%,13.74%
10/08/2023,,,,,,,,,,,,31.80%,30.02%,33.58%,19.51%,17.61%,21.48%,19.42%,17.62%,21.20%,4.34%,3.63%,4.94%,4.45%,3.59%,5.35%,3.92%,3.02%,4.84%,2.85%,2.23%,3.32%,1.94%,1.41%,2.35%,11.77%,9.92%,13.73%
11/08/2023,,,,,,,,,,,,31.79%,29.99%,33.62%,19.54%,17.60%,21.53%,19.39%,17.58%,21.19%,4.34%,3.62%,4.93%,4.43%,3.57%,5.32%,3.92%,3.00%,4.84%,2.84%,2.21%,3.32%,1.95%,1.41%,2.35%,11.79%,9.92%,13.82%
12/08/2023,,,,,,,,,,,,31.78%,30.01%,33.60%,19.56%,17.58%,21.54%,19.37%,17.57%,21.21%,4.34%,3.61%,4.93%,4.42%,3.57%,5.31%,3.93%,3.02%,4.86%,2.84%,2.20%,3.31%,1.95%,1.41%,2.36%,11.82%,9.92%,13.81%
13/08/2023,,,,,,,,,,,,31.77%,30.02%,33.57%,19.58%,17.63%,21.56%,19.36%,17.56%,21.22%,4.34%,3.62%,4.93%,4.40%,3.55%,5.28%,3.92%,3.03%,4.85%,2.84%,2.20%,3.32%,1.95%,1.42%,2.35%,11.84%,9.97%,13.83%
14/08/2023,,,,,,,,,,,,31.76%,30.02%,33.59%,19.60%,17.65%,21.61%,19.33%,17.54%,21.23%,4.33%,3.61%,4.92%,4.38%,3.55%,5.28%,3.92%,3.03%,4.86%,2.84%,2.21%,3.31%,1.96%,1.42%,2.36%,11.87%,9.99%,13.87%
15/08/2023,,,,,,,,,,,,31.75%,30.04%,33.56%,19.62%,17.65%,21.65%,19.31%,17.51%,21.24%,4.33%,3.60%,4.91%,4.37%,3.54%,5.23%,3.92%,3.02%,4.89%,2.84%,2.19%,3.32%,1.96%,1.42%,2.37%,11.90%,9.96%,13.96%
16/08/2023,,,,,,,,,,,,31.74%,30.01%,33.56%,19.64%,17.62%,21.63%,19.29%,17.52%,21.16%,4.33%,3.60%,4.91%,4.35%,3.50%,5.20%,3.93%,3.03%,4.86%,2.84%,2.20%,3.31%,1.96%,1.42%,2.36%,11.92%,9.95%,13.95%
17/08/2023,,,,,,,,,,,,31.73%,30.04%,33.53%,19.66%,17.68%,21.70%,19.27%,17.51%,21.11%,4.33%,3.61%,4.91%,4.33%,3.48%,5.20%,3.93%,3.04%,4.90%,2.84%,2.20%,3.31%,1.96%,1.45%,2.37%,11.95%,10.00%,13.93%
18/08/2023,,,,,,,,,,,,31.72%,30.02%,33.49%,19.68%,17.70%,21.72%,19.26%,17.46%,21.10%,4.33%,3.60%,4.90%,4.32%,3.48%,5.15%,3.93%,3.06%,4.91%,2.84%,2.19%,3.31%,1.97%,1.45%,2.37%,11.96%,10.07%,13.92%
19/08/2023,,,,,,,,,,,,31.71%,30.04%,33.56%,19.70%,17.71%,21.74%,19.24%,17.42%,21.11%,4.32%,3.61%,4.90%,4.30%,3.46%,5.15%,3.93%,3.08%,4.89%,2.83%,2.20%,3.31%,1.97%,1.45%,2.38%,11.99%,10.02%,13.98%
20/08/2023,,,,,,,,,,,,31.69%,29.98%,33.51%,19.73%,17.75%,21.77%,19.23%,17.48%,21.12%,4.32%,3.60%,4.89%,4.29%,3.44%,5.11%,3.93%,3.07%,4.90%,2.83%,2.20%,3.31%,1.97%,1.45%,2.38%,12.01%,10.03%,13.97%
21/08/2023,,,,,,,,,,,,31.68%,29.99%,33.51%,19.75%,17.80%,21.77%,19.20%,17.44%,21.07%,4.32%,3.60%,4.90%,4.27%,3.42%,5.12%,3.93%,3.06%,4.87%,2.83%,2.19%,3.31%,1.98%,1.46%,2.40%,12.04%,10.13%,14.00%
22/08/2023,,,,,,,,,,,,31.67%,29.99%,33.51%,19.77%,17.85%,21.78%,19.18%,17.42%,21.03%,4.32%,3.61%,4.90%,4.25%,3.40%,5.07%,3.93%,3.07%,4.89%,2.83%,2.18%,3.31%,1.98%,1.45%,2.39%,12.06%,10.10%,14.03%
23/08/2023,,,,,,,,,,,,31.66%,30.01%,33.52%,19.80%,17.86%,21.82%,19.16%,17.38%,20.98%,4.31%,3.60%,4.89%,4.24%,3.39%,5.05%,3.93%,3.10%,4.85%,2.83%,2.18%,3.31%,1.98%,1.45%,2.40%,12.08%,10.14%,14.04%
24/08/2023,,,,,,,,,,,,31.65%,30.00%,33.51%,19.83%,17.97%,21.79%,19.14%,17.38%,20.93%,4.31%,3.61%,4.90%,4.22%,3.38%,5.01%,3.94%,3.12%,4.85%,2.83%,2.17%,3.31%,1.99%,1.46%,2.41%,12.10%,10.13%,14.05%
25/08/2023,,,,,,,,,,,,31.64%,30.00%,33.49%,19.85%,18.01%,21.81%,19.12%,17.42%,20.80%,4.31%,3.59%,4.89%,4.21%,3.38%,4.98%,3.94%,3.11%,4.83%,2.83%,2.17%,3.31%,1.99%,1.46%,2.41%,12.12%,10.23%,14.03%
26/08/2023,,,,,,,,,,,,31.63%,30.01%,33.46%,19.88%,18.01%,21.75%,19.10%,17.44%,20.76%,4.30%,3.59%,4.89%,4.19%,3.38%,4.96%,3.94%,3.14%,4.82%,2.83%,2.19%,3.30%,1.99%,1.47%,2.41%,12.14%,10.24%,13.99%
27/08/2023,,,,,,,,,,,,31.62%,30.00%,33.47%,19.90%,18.08%,21.76%,19.07%,17.45%,20.78%,4.30%,3.59%,4.88%,4.18%,3.37%,4.94%,3.94%,3.12%,4.82%,2.83%,2.19%,3.30%,2.00%,1.48%,2.41%,12.16%,10.30%,13.99%
28/08/2023,,,,,,,,,,,,31.60%,29.97%,33.36%,19.92%,18.12%,21.77%,19.06%,17.47%,20.72%,4.30%,3.58%,4.86%,4.16%,3.36%,4.90%,3.95%,3.15%,4.85%,2.82%,2.19%,3.30%,2.00%,1.49%,2.41%,12.19%,10.38%,13.95%
29/08/2023,,,,,,,,,,,,31.59%,29.96%,33.36%,19.95%,18.23%,21.74%,19.03%,17.44%,20.69%,4.30%,3.59%,4.87%,4.14%,3.36%,4.86%,3.95%,3.17%,4.81%,2.82%,2.19%,3.30%,2.00%,1.50%,2.42%,12.21%,10.45%,13.92%
30/08/2023,,,,,,,,,,,,31.59%,29.97%,33.32%,19.97%,18.25%,21.74%,19.01%,17.44%,20.63%,4.30%,3.60%,4.87%,4.13%,3.35%,4.85%,3.94%,3.14%,4.81%,2.82%,2.19%,3.30%,2.00%,1.51%,2.42%,12.24%,10.53%,13.85%
31/08/2023,,,,,,,,,,,,31.58%,29.99%,33.29%,19.99%,18.30%,21.71%,18.99%,17.44%,20.58%,4.30%,3.60%,4.88%,4.12%,3.36%,4.83%,3.95%,3.16%,4.80%,2.82%,2.20%,3.29%,2.01%,1.51%,2.41%,12.25%,10.65%,13.83%
01/09/2023,Ireland Thinks,1228,18,21,33,3,2,12,6,3,2,31.58%,29.98%,33.18%,20.01%,18.36%,21.72%,18.97%,17.46%,20.51%,4.29%,3.60%,4.88%,4.10%,3.35%,4.80%,3.95%,3.17%,4.79%,2.82%,2.21%,3.29%,2.01%,1.53%,2.42%,12.28%,10.70%,13.79%
02/09/2023,,,,,,,,,,,,31.59%,29.98%,33.23%,20.01%,18.40%,21.70%,18.94%,17.41%,20.47%,4.30%,3.59%,4.88%,4.11%,3.36%,4.81%,3.94%,3.18%,4.78%,2.82%,2.20%,3.29%,2.02%,1.53%,2.43%,12.26%,10.70%,13.81%
03/09/2023,,,,,,,,,,,,31.61%,30.05%,33.26%,20.03%,18.44%,21.71%,18.92%,17.37%,20.40%,4.30%,3.59%,4.88%,4.13%,3.38%,4.83%,3.94%,3.18%,4.77%,2.82%,2.20%,3.29%,2.03%,1.55%,2.44%,12.24%,10.63%,13.81%
04/09/2023,,,,,,,,,,,,31.62%,30.05%,33.23%,20.03%,18.44%,21.70%,18.90%,17.38%,20.36%,4.30%,3.60%,4.88%,4.14%,3.38%,4.85%,3.93%,3.18%,4.74%,2.82%,2.19%,3.30%,2.04%,1.56%,2.46%,12.22%,10.60%,13.85%
05/09/2023,,,,,,,,,,,,31.62%,30.02%,33.24%,20.05%,18.46%,21.70%,18.88%,17.38%,20.32%,4.31%,3.61%,4.88%,4.16%,3.41%,4.87%,3.93%,3.18%,4.71%,2.82%,2.20%,3.30%,2.04%,1.57%,2.46%,12.20%,10.61%,13.77%
06/09/2023,,,,,,,,,,,,31.64%,30.01%,33.25%,20.05%,18.49%,21.65%,18.86%,17.36%,20.30%,4.31%,3.63%,4.88%,4.17%,3.42%,4.89%,3.92%,3.19%,4.67%,2.82%,2.20%,3.30%,2.05%,1.57%,2.46%,12.17%,10.66%,13.68%
07/09/2023,,,,,,,,,,,,31.64%,30.06%,33.28%,20.02%,18.46%,21.64%,18.87%,17.36%,20.32%,4.31%,3.62%,4.88%,4.17%,3.43%,4.90%,3.90%,3.16%,4.65%,2.82%,2.19%,3.30%,2.06%,1.58%,2.48%,12.21%,10.64%,13.72%
08/09/2023,,,,,,,,,,,,31.64%,30.05%,33.25%,19.99%,18.43%,21.56%,18.86%,17.35%,20.28%,4.31%,3.62%,4.89%,4.17%,3.43%,4.90%,3.88%,3.15%,4.65%,2.82%,2.19%,3.30%,2.07%,1.59%,2.48%,12.25%,10.66%,13.80%
09/09/2023,,,,,,,,,,,,31.63%,30.06%,33.25%,19.97%,18.41%,21.53%,18.87%,17.33%,20.34%,4.32%,3.62%,4.89%,4.17%,3.41%,4.88%,3.86%,3.13%,4.61%,2.82%,2.18%,3.31%,2.07%,1.61%,2.48%,12.29%,10.73%,13.83%
10/09/2023,,,,,,,,,,,,31.63%,30.06%,33.24%,19.95%,18.40%,21.57%,18.86%,17.37%,20.33%,4.32%,3.62%,4.89%,4.16%,3.42%,4.89%,3.84%,3.12%,4.60%,2.82%,2.19%,3.30%,2.08%,1.61%,2.49%,12.33%,10.77%,13.84%
11/09/2023,,,,,,,,,,,,31.63%,30.07%,33.24%,19.92%,18.32%,21.56%,18.85%,17.35%,20.33%,4.32%,3.61%,4.89%,4.16%,3.42%,4.89%,3.83%,3.09%,4.59%,2.82%,2.18%,3.30%,2.08%,1.61%,2.49%,12.40%,10.78%,13.98%
12/09/2023,Red C,1019,16,21,31,4,4,13,5,3,3,31.62%,30.05%,33.26%,19.89%,18.21%,21.60%,18.83%,17.34%,20.34%,4.32%,3.61%,4.88%,4.16%,3.41%,4.90%,3.81%,3.08%,4.57%,2.82%,2.18%,3.31%,2.08%,1.62%,2.50%,12.48%,10.83%,14.12%
13/09/2023,,,,,,,,,,,,31.61%,30.03%,33.31%,19.85%,18.22%,21.54%,18.82%,17.31%,20.34%,4.32%,3.62%,4.90%,4.16%,3.42%,4.90%,3.79%,3.05%,4.57%,2.81%,2.18%,3.31%,2.09%,1.62%,2.50%,12.55%,10.88%,14.25%
14/09/2023,,,,,,,,,,,,31.60%,30.00%,33.28%,19.83%,18.20%,21.54%,18.80%,17.28%,20.35%,4.32%,3.61%,4.89%,4.16%,3.43%,4.92%,3.78%,3.02%,4.55%,2.81%,2.17%,3.31%,2.09%,1.62%,2.50%,12.61%,10.98%,14.37%
15/09/2023,,,,,,,,,,,,31.60%,30.01%,33.30%,19.80%,18.20%,21.47%,18.78%,17.26%,20.36%,4.32%,3.61%,4.90%,4.16%,3.42%,4.92%,3.76%,2.99%,4.54%,2.81%,2.18%,3.30%,2.09%,1.62%,2.50%,12.68%,11.00%,14.51%
16/09/2023,,,,,,,,,,,,31.59%,30.01%,33.29%,19.76%,18.13%,21.39%,18.77%,17.24%,20.30%,4.32%,3.61%,4.89%,4.16%,3.42%,4.90%,3.74%,2.99%,4.52%,2.80%,2.17%,3.30%,2.10%,1.63%,2.50%,12.77%,11.06%,14.62%
17/09/2023,,,,,,,,,,,,31.58%,30.01%,33.27%,19.73%,18.09%,21.38%,18.76%,17.19%,20.25%,4.32%,3.60%,4.90%,4.16%,3.41%,4.89%,3.72%,2.98%,4.48%,2.80%,2.17%,3.31%,2.10%,1.62%,2.50%,12.84%,11.11%,14.72%
18/09/2023,,,,,,,,,,,,31.57%,30.02%,33.22%,19.70%,18.01%,21.38%,18.74%,17.21%,20.23%,4.31%,3.60%,4.89%,4.15%,3.40%,4.89%,3.71%,2.97%,4.46%,2.80%,2.17%,3.30%,2.10%,1.63%,2.50%,12.91%,11.18%,14.85%
19/09/2023,,,,,,,,,,,,31.56%,30.00%,33.21%,19.67%,18.00%,21.37%,18.72%,17.21%,20.23%,4.31%,3.60%,4.89%,4.15%,3.39%,4.90%,3.69%,2.97%,4.44%,2.80%,2.17%,3.30%,2.10%,1.64%,2.50%,12.99%,11.27%,14.89%
20/09/2023,,,,,,,,,,,,31.55%,30.02%,33.20%,19.64%,18.01%,21.31%,18.70%,17.19%,20.21%,4.31%,3.60%,4.90%,4.15%,3.41%,4.89%,3.68%,2.93%,4.39%,2.80%,2.16%,3.30%,2.11%,1.64%,2.50%,13.06%,11.37%,14.95%
21/09/2023,,,,,,,,,,,,31.55%,30.02%,33.25%,19.60%,17.97%,21.23%,18.68%,17.15%,20.17%,4.31%,3.61%,4.89%,4.15%,3.41%,4.90%,3.66%,2.94%,4.39%,2.79%,2.15%,3.29%,2.11%,1.63%,2.52%,13.15%,11.42%,15.00%
22/09/2023,,,,,,,,,,,,31.54%,30.05%,33.24%,19.57%,17.98%,21.17%,18.66%,17.18%,20.13%,4.31%,3.60%,4.89%,4.15%,3.42%,4.86%,3.64%,2.90%,4.35%,2.79%,2.16%,3.29%,2.11%,1.64%,2.51%,13.22%,11.55%,15.08%
23/09/2023,,,,,,,,,,,,31.53%,30.03%,33.26%,19.54%,18.00%,21.10%,18.65%,17.16%,20.07%,4.31%,3.61%,4.89%,4.15%,3.41%,4.85%,3.62%,2.92%,4.30%,2.79%,2.14%,3.30%,2.12%,1.65%,2.51%,13.29%,11.62%,15.10%
24/09/2023,,,,,,,,,,,,31.53%,30.00%,33.18%,19.50%,17.94%,21.09%,18.63%,17.17%,20.07%,4.31%,3.60%,4.89%,4.14%,3.41%,4.85%,3.61%,2.90%,4.26%,2.79%,2.14%,3.29%,2.12%,1.65%,2.52%,13.37%,11.72%,15.07%
25/09/2023,,,,,,,,,,,,31.52%,30.02%,33.20%,19.46%,17.93%,20.97%,18.62%,17.16%,20.02%,4.31%,3.61%,4.90%,4.14%,3.41%,4.83%,3.59%,2.90%,4.24%,2.78%,2.14%,3.29%,2.12%,1.66%,2.52%,13.45%,11.86%,15.08%
26/09/2023,Ipsos MRBI,1200,20,18,34,3,3,17,2,2,1,31.53%,30.00%,33.21%,19.50%,17.96%,21.01%,18.60%,17.14%,20.05%,4.32%,3.61%,4.89%,4.16%,3.42%,4.86%,3.60%,2.92%,4.27%,2.78%,2.13%,3.28%,2.13%,1.67%,2.53%,13.38%,11.80%,15.01%
